adid,app_version_short,network_name,campaign_name,activity_kind,event_name,created_at_convert,created_at_convert_date,partner_parameters,publisher_parameters,label,first_tracker,tracker_name,adgroup_name,creative_name,reftag,device_manufacturer,city,country,country_subdivision,device_model,device_name,device_type,environment,os_name,os_version,installed_at_convert,installed_at_convert_date,idfa,idfv,gps_adid
c9b0dedeadd76975e1b4d33ef857c144,2.7.0,CTKM,Mở TKTT,event,open_account_complete,2025-11-18 10:43:48,2025-11-18,"{""userid"":""5470293""}",,SN042583,1two7d0d,CTKM::Mở TKTT,,,cv9zozkZongaZ,Apple,Tây Ninh,vn,Tây Ninh Province,"iPhone11,2",iPhoneXS,phone,production,ios,18.4,2025-11-18 09:59:21,2025-11-18,F736DE99-9046-4881-834A-CBB9D3030D49,7432704A-BBFE-4B67-984C-CF9DADF11A0D,
c9b0dedeadd76975e1b4d33ef857c144,2.7.0,CTKM,Mở TKTT,event,open_app,2025-11-18 10:44:14,2025-11-18,,,SN042583,1two7d0d,CTKM::Mở TKTT,,,cv9zozkZongaZ,Apple,Tây Ninh,vn,Tây Ninh Province,"iPhone11,2",iPhoneXS,phone,production,ios,18.4,2025-11-18 09:59:21,2025-11-18,F736DE99-9046-4881-834A-CBB9D3030D49,7432704A-BBFE-4B67-984C-CF9DADF11A0D,
c9b0dedeadd76975e1b4d33ef857c144,2.7.0,CTKM,Mở TKTT,event,bank_transfer,2025-11-18 10:45:10,2025-11-18,"{""userid"":""5470293""}",,SN042583,1two7d0d,CTKM::Mở TKTT,,,cv9zozkZongaZ,Apple,Tây Ninh,vn,Tây Ninh Province,"iPhone11,2",iPhoneXS,phone,production,ios,18.4,2025-11-18 09:59:21,2025-11-18,F736DE99-9046-4881-834A-CBB9D3030D49,7432704A-BBFE-4B67-984C-CF9DADF11A0D,
c9b0dedeadd76975e1b4d33ef857c144,2.7.0,CTKM,Mở TKTT,event,open_app,2025-11-18 10:45:55,2025-11-18,,,SN042583,1two7d0d,CTKM::Mở TKTT,,,cv9zozkZongaZ,Apple,Tây Ninh,vn,Tây Ninh Province,"iPhone11,2",iPhoneXS,phone,production,ios,18.4,2025-11-18 09:59:21,2025-11-18,F736DE99-9046-4881-834A-CBB9D3030D49,7432704A-BBFE-4B67-984C-CF9DADF11A0D,
c9b0dedeadd76975e1b4d33ef857c144,2.7.0,CTKM,Mở TKTT,event,open_app,2025-11-18 10:48:23,2025-11-18,,,SN042583,1two7d0d,CTKM::Mở TKTT,,,cv9zozkZongaZ,Apple,Tây Ninh,vn,Tây Ninh Province,"iPhone11,2",iPhoneXS,phone,production,ios,18.4,2025-11-18 09:59:21,2025-11-18,F736DE99-9046-4881-834A-CBB9D3030D49,7432704A-BBFE-4B67-984C-CF9DADF11A0D,
c9b0dedeadd76975e1b4d33ef857c144,2.7.0,CTKM,Mở TKTT,event,open_app,2025-11-18 10:50:56,2025-11-18,,,SN042583,1two7d0d,CTKM::Mở TKTT,,,cv9zozkZongaZ,Apple,Tây Ninh,vn,Tây Ninh Province,"iPhone11,2",iPhoneXS,phone,production,ios,18.4,2025-11-18 09:59:21,2025-11-18,F736DE99-9046-4881-834A-CBB9D3030D49,7432704A-BBFE-4B67-984C-CF9DADF11A0D,
d11c8e99782ea1c789c2e685acb0b99b,2.7.0,CTKM,Mở TKTT,install,,2025-11-18 10:32:55,2025-11-18,,,STB040488,1two7d0d,CTKM::Mở TKTT,,,cE4rOZYTd42Qa,Apple,Hanoi,vn,Hanoi,"iPhone13,4",iPhone12ProMax,phone,production,ios,26.0.1,2025-11-18 10:32:55,2025-11-18,,C38AA5D6-8A12-44A6-9DA2-ADC0293D5084,
d11c8e99782ea1c789c2e685acb0b99b,2.7.0,CTKM,Mở TKTT,event,ekyc_start,2025-11-18 10:33:14,2025-11-18,,,STB040488,1two7d0d,CTKM::Mở TKTT,,,cE4rOZYTd42Qa,Apple,Hanoi,vn,Hanoi,"iPhone13,4",iPhone12ProMax,phone,production,ios,26.0.1,2025-11-18 10:32:55,2025-11-18,,C38AA5D6-8A12-44A6-9DA2-ADC0293D5084,
d11c8e99782ea1c789c2e685acb0b99b,2.7.0,CTKM,Mở TKTT,event,open_app,2025-11-18 10:35:51,2025-11-18,,,STB040488,1two7d0d,CTKM::Mở TKTT,,,cE4rOZYTd42Qa,Apple,Hanoi,vn,Hanoi,"iPhone13,4",iPhone12ProMax,phone,production,ios,26.0.1,2025-11-18 10:32:55,2025-11-18,,C38AA5D6-8A12-44A6-9DA2-ADC0293D5084,
d11c8e99782ea1c789c2e685acb0b99b,2.7.0,CTKM,Mở TKTT,event,ekyc_start,2025-11-18 10:35:59,2025-11-18,,,STB040488,1two7d0d,CTKM::Mở TKTT,,,cE4rOZYTd42Qa,Apple,Hanoi,vn,Hanoi,"iPhone13,4",iPhone12ProMax,phone,production,ios,26.0.1,2025-11-18 10:32:55,2025-11-18,,C38AA5D6-8A12-44A6-9DA2-ADC0293D5084,
d11c8e99782ea1c789c2e685acb0b99b,2.7.0,CTKM,Mở TKTT,event,open_account_start,2025-11-18 10:41:32,2025-11-18,,,STB040488,1two7d0d,CTKM::Mở TKTT,,,cE4rOZYTd42Qa,Apple,Hanoi,vn,Hanoi,"iPhone13,4",iPhone12ProMax,phone,production,ios,26.0.1,2025-11-18 10:32:55,2025-11-18,,C38AA5D6-8A12-44A6-9DA2-ADC0293D5084,
d11c8e99782ea1c789c2e685acb0b99b,2.7.0,CTKM,Mở TKTT,event,ekyc_success,2025-11-18 10:42:16,2025-11-18,"{""userid"":""20512362""}",,STB040488,1two7d0d,CTKM::Mở TKTT,,,cE4rOZYTd42Qa,Apple,Hanoi,vn,Hanoi,"iPhone13,4",iPhone12ProMax,phone,production,ios,26.0.1,2025-11-18 10:32:55,2025-11-18,,C38AA5D6-8A12-44A6-9DA2-ADC0293D5084,
d11c8e99782ea1c789c2e685acb0b99b,2.7.0,CTKM,Mở TKTT,event,open_account_complete,2025-11-18 10:42:16,2025-11-18,"{""userid"":""20512362""}",,STB040488,1two7d0d,CTKM::Mở TKTT,,,cE4rOZYTd42Qa,Apple,Hanoi,vn,Hanoi,"iPhone13,4",iPhone12ProMax,phone,production,ios,26.0.1,2025-11-18 10:32:55,2025-11-18,,C38AA5D6-8A12-44A6-9DA2-ADC0293D5084,
d11c8e99782ea1c789c2e685acb0b99b,2.7.0,CTKM,Mở TKTT,event,first_login,2025-11-18 10:42:17,2025-11-18,"{""userid"":""20512362""}",,STB040488,1two7d0d,CTKM::Mở TKTT,,,cE4rOZYTd42Qa,Apple,Hanoi,vn,Hanoi,"iPhone13,4",iPhone12ProMax,phone,production,ios,26.0.1,2025-11-18 10:32:55,2025-11-18,,C38AA5D6-8A12-44A6-9DA2-ADC0293D5084,
d11c8e99782ea1c789c2e685acb0b99b,2.7.0,CTKM,Mở TKTT,event,open_app,2025-11-18 10:47:28,2025-11-18,,,STB040488,1two7d0d,CTKM::Mở TKTT,,,cE4rOZYTd42Qa,Apple,Hanoi,vn,Hanoi,"iPhone13,4",iPhone12ProMax,phone,production,ios,26.0.1,2025-11-18 10:32:55,2025-11-18,,C38AA5D6-8A12-44A6-9DA2-ADC0293D5084,
d11c8e99782ea1c789c2e685acb0b99b,2.7.0,CTKM,Mở TKTT,event,open_app,2025-11-18 10:56:06,2025-11-18,,,STB040488,1two7d0d,CTKM::Mở TKTT,,,cE4rOZYTd42Qa,Apple,Hanoi,vn,Hanoi,"iPhone13,4",iPhone12ProMax,phone,production,ios,26.0.1,2025-11-18 10:32:55,2025-11-18,,C38AA5D6-8A12-44A6-9DA2-ADC0293D5084,
d11c8e99782ea1c789c2e685acb0b99b,2.7.0,CTKM,Mở TKTT,event,open_app,2025-11-18 21:16:32,2025-11-18,,,STB040488,1two7d0d,CTKM::Mở TKTT,,,cE4rOZYTd42Qa,Apple,Hanoi,vn,Hanoi,"iPhone13,4",iPhone12ProMax,phone,production,ios,26.0.1,2025-11-18 10:32:55,2025-11-18,,C38AA5D6-8A12-44A6-9DA2-ADC0293D5084,
d11c8e99782ea1c789c2e685acb0b99b,2.7.0,CTKM,Mở TKTT,session,,2025-11-18 21:16:33,2025-11-18,,,STB040488,1two7d0d,CTKM::Mở TKTT,,,cE4rOZYTd42Qa,Apple,Hanoi,vn,Hanoi,"iPhone13,4",iPhone12ProMax,phone,production,ios,26.0.1,2025-11-18 10:32:55,2025-11-18,,C38AA5D6-8A12-44A6-9DA2-ADC0293D5084,
